@relation 'HTS data set'
@attribute 'feature1' real
@attribute 'feature2' real
@attribute 'feature3' real
@attribute 'feature4' real
@attribute 'feature5' real
@attribute 'feature6' real
@attribute 'feature7' real
@attribute 'feature8' real
@attribute 'feature9' real
@attribute 'feature10' real
@attribute 'feature11' real
@attribute 'feature12' real
@attribute 'feature13' real
@attribute 'feature14' real
@attribute 'feature15' real
@attribute 'feature16' real
@attribute 'feature17' real
@attribute 'feature18' real
@attribute 'feature19' real
@attribute 'feature20' real
@attribute 'feature21' real
@attribute 'feature22' real
@attribute 'feature23' real
@attribute 'feature24' real
@attribute 'feature25' real
@attribute 'feature26' real
@attribute 'feature27' real
@attribute 'feature28' real
@attribute 'feature29' real
@attribute 'feature30' real
@attribute 'feature31' real
@attribute 'feature32' real
@attribute 'feature33' real
@attribute 'feature34' real
@attribute 'feature35' real
@attribute 'feature36' real
@attribute 'feature37' real
@attribute class {1 2 }
@data
0.004045,0.000286,0.004142,0.000509,0.004099,0.000457,0.004498,0.000657,0.002313,0.000469,0.002926,0.001153,0.093112,1.495902,0.496738,1.491799,0.627611,5.397541,4.419830,1.993011,2.792621,0.748102,1.161373,-0.115218,0.542655,0.008833,0.006525,560.000000,0.804220,0.949153,0.729167,1.000000,91.597980,0.820720,35.121637,20.873905,17.451656,1
0.003389,0.000101,0.003352,0.000143,0.003361,0.000132,0.005577,0.001051,0.002278,0.000515,0.003350,0.001760,0.060210,2.346549,0.181983,1.456078,0.529076,8.590308,3.390156,2.021587,3.119014,0.980294,1.335553,-0.030075,0.302103,0.005815,0.007628,765.000000,0.613060,0.974522,0.780612,1.000000,102.669050,0.894485,35.153343,27.772410,8.576856,1
0.004514,0.000519,0.004599,0.000949,0.004551,0.000852,0.004534,0.000634,0.002243,0.000476,0.002878,0.001190,0.060959,1.490783,0.575765,1.634782,0.599167,6.435484,5.513119,2.211546,3.059258,0.654022,1.144993,-0.149175,0.627060,0.024959,0.045337,527.000000,0.763047,0.985047,0.850000,1.000000,85.112698,0.893071,32.285848,20.867732,-88.293635,1
0.004690,0.000799,0.005130,0.001091,0.004934,0.001018,0.004522,0.000768,0.002282,0.000463,0.003057,0.001259,0.081437,1.155992,0.714223,2.170971,0.665636,5.496901,6.865693,2.241045,2.897322,0.595040,1.072621,-0.238366,0.739913,0.038092,0.068587,1115.000000,0.902862,0.837087,0.529188,1.000000,162.610170,0.523437,62.048392,26.676502,-57.083831,1
0.004318,0.000577,0.004685,0.001180,0.004548,0.001061,0.003686,0.000636,0.002012,0.000247,0.002522,0.000897,0.057202,2.744186,0.373384,2.124654,0.533388,6.191860,6.009701,2.215278,3.284129,1.267678,1.418695,-0.060862,0.432759,0.042386,0.020573,784.000000,0.780184,0.973913,0.680556,1.000000,107.396970,0.838478,40.053519,25.055467,-38.236371,1
0.006268,0.001345,0.007517,0.003006,0.007045,0.002678,0.005623,0.001051,0.002375,0.000548,0.003428,0.001747,0.124125,1.726208,0.595651,0.939298,0.640204,5.122987,5.197173,1.997319,2.631106,0.951911,1.228209,-0.149567,0.610136,0.074784,0.077755,767.000000,0.743987,0.968434,0.720865,1.000000,105.740120,0.845960,38.387281,25.650144,-19.307177,1
0.003392,0.000207,0.003577,0.000320,0.003501,0.000301,0.004544,0.000578,0.002418,0.000603,0.003179,0.001218,0.082609,1.434711,0.592151,1.945534,0.613184,6.922314,5.324543,2.123864,2.916045,0.655649,1.144873,-0.137514,0.602623,0.006336,0.006611,695.000000,0.742404,0.948158,0.681373,1.000000,104.669050,0.782166,36.663503,24.562802,26.105811,1
0.004238,0.000700,0.007363,0.001632,0.006478,0.002042,0.004062,0.000517,0.002291,0.000438,0.002797,0.000953,0.264952,1.336170,0.220350,0.641326,0.731456,3.051064,2.061222,1.410602,1.848603,0.906727,1.082641,-0.079759,0.377561,0.015898,0.012123,554.000000,0.647389,0.975352,0.791429,1.000000,87.355339,0.891772,30.520363,23.261393,-57.057366,1
0.003943,0.000557,0.005390,0.001939,0.004882,0.001778,0.005880,0.001382,0.002462,0.000536,0.003689,0.001946,0.097553,1.613269,0.565364,1.622009,0.643667,4.645631,5.733646,2.085050,2.736646,0.880555,1.198090,-0.180552,0.650822,0.007406,0.006010,720.000000,0.638857,0.979592,0.756303,1.000000,99.497475,0.895843,34.620486,26.634424,-69.552628,1
0.008069,0.001609,0.007539,0.002962,0.007623,0.002627,0.004310,0.000712,0.002225,0.000452,0.002880,0.001151,0.060618,1.766208,0.429993,1.641186,0.575234,6.115914,4.416819,2.135665,3.047224,0.766208,1.222502,-0.094481,0.513600,0.083211,0.065651,606.000000,0.672408,0.971154,0.734545,1.000000,93.840620,0.846630,32.612083,24.138830,87.358852,1
0.003031,0.000261,0.003480,0.000367,0.003323,0.000399,0.004709,0.000536,0.002678,0.000556,0.003342,0.001133,0.159218,1.158730,0.456686,1.324011,0.668803,4.130952,2.808248,1.689332,2.269655,0.608072,1.056242,-0.100945,0.479676,0.004338,0.010595,585.000000,0.395213,0.983193,0.802469,1.000000,87.597980,0.936522,28.555912,26.231163,-34.358066,1
0.003624,0.000409,0.003763,0.000764,0.003702,0.000694,0.005068,0.001160,0.002192,0.000401,0.002954,0.001492,0.104908,1.744019,0.346063,1.220765,0.621848,4.801435,3.580189,1.941853,2.746440,0.904472,1.250468,-0.077438,0.447254,0.008833,0.007479,490.000000,0.691302,0.960784,0.729167,1.000000,83.597980,0.860371,29.591847,21.382050,-27.531600,1
0.028358,0.005965,0.008028,0.008256,0.013424,0.012027,0.006233,0.002384,0.002187,0.000586,0.003393,0.002400,0.083040,1.875000,0.352340,1.422770,0.585803,6.997222,3.736103,2.043512,2.809704,0.891597,1.207644,-0.131558,0.573120,1.248448,0.858833,429.000000,0.422362,0.964045,0.746087,1.000000,75.597980,0.918824,24.623823,22.319708,8.732987,1
0.007543,0.001678,0.009147,0.003121,0.008690,0.002959,0.005045,0.000927,0.002327,0.000472,0.003002,0.001374,0.054527,2.277778,0.446770,2.195554,0.541905,6.148148,5.941015,2.247137,3.185954,0.991234,1.307191,-0.120102,0.580343,0.021563,0.059379,515.000000,0.802661,0.971698,0.681217,1.000000,87.840620,0.819962,33.518660,19.991736,-47.464105,1
0.003522,0.000456,0.003884,0.000904,0.003749,0.000809,0.005634,0.000988,0.002451,0.000583,0.003464,0.001705,0.140161,1.180473,0.602148,0.752994,0.706735,4.186390,3.725614,1.885208,2.376537,0.713394,1.080318,-0.175387,0.631678,0.006494,0.000557,790.000000,0.738862,0.978934,0.799595,1.000000,105.840620,0.869689,38.947934,26.245311,-82.929704,1
0.009407,0.002668,0.010778,0.003974,0.010210,0.003658,0.005558,0.001141,0.002293,0.000463,0.003348,0.001749,0.072644,1.661644,0.484682,1.752601,0.606787,5.447945,4.688386,2.117510,2.942525,0.806652,1.200726,-0.115806,0.557514,0.220950,0.216752,817.000000,0.653831,0.970309,0.761417,1.000000,108.083260,0.862811,37.183399,28.134455,-12.625984,1
0.006046,0.001773,0.010604,0.004310,0.009276,0.004370,0.005003,0.000732,0.002501,0.000605,0.003211,0.001345,0.189960,1.218509,0.439582,0.635748,0.668018,3.367609,2.792884,1.574369,2.090139,0.647299,1.102055,-0.107751,0.480983,0.071762,0.022073,484.000000,0.810586,0.977778,0.796053,1.000000,83.355339,0.854732,32.505455,19.035837,-81.713857,1
0.003411,0.000735,0.003765,0.000806,0.003635,0.000788,0.004709,0.000668,0.002544,0.000584,0.003187,0.001202,0.151224,0.949881,0.739353,2.023297,0.713744,3.971360,6.056459,1.854132,2.376642,0.546853,1.019606,-0.234257,0.688697,0.024360,0.010953,492.000000,0.414219,0.970414,0.787200,1.000000,81.941125,0.898742,26.317398,23.953493,-25.229468,1
0.002697,0.000193,0.002552,0.000114,0.002590,0.000152,0.005438,0.001485,0.002324,0.000444,0.003261,0.001736,0.153502,1.597315,0.583315,1.504076,0.655264,4.563758,5.753765,1.884949,2.477170,0.904734,1.161396,-0.141905,0.574457,0.009904,0.002638,516.000000,0.623084,0.979127,0.773613,1.000000,83.597980,0.906024,29.035016,22.709887,-13.025191,2
0.002546,0.000058,0.002524,0.000061,0.002531,0.000061,0.005378,0.000989,0.002455,0.000438,0.003585,0.001632,0.047350,3.159533,0.034165,1.658186,0.469747,9.208820,3.379222,2.020041,3.293545,1.211861,1.446597,-0.015649,0.225461,0.005211,0.002608,871.000000,0.602886,0.972098,0.731933,1.000000,112.325900,0.852255,37.608512,30.005105,38.965467,2
0.002565,0.000058,0.002536,0.000064,0.002545,0.000064,0.004985,0.000798,0.002507,0.000520,0.003407,0.001398,0.051732,2.951402,0.100747,1.597380,0.499710,8.790654,3.612249,2.042620,3.270174,1.244350,1.438363,-0.030335,0.310607,0.001438,0.001892,640.000000,0.794502,0.974125,0.761905,1.000000,96.426407,0.847299,36.701823,22.287601,-73.438792,2
0.002565,0.000058,0.002555,0.000057,0.002558,0.000058,0.004725,0.000611,0.002663,0.000501,0.003385,0.001165,0.049314,3.116279,0.074487,1.697134,0.469758,8.088795,3.615794,2.032186,3.276409,1.192809,1.430621,-0.038918,0.349707,0.003107,0.005201,560.000000,0.423008,0.973913,0.742706,1.000000,86.669048,0.915599,28.149010,25.506554,88.904408,2
0.002568,0.000103,0.002579,0.000117,0.002568,0.000102,0.006089,0.001260,0.003230,0.000466,0.005032,0.001783,0.162670,1.319832,0.267812,1.171786,0.664100,4.844972,2.158927,1.563001,2.255241,0.723313,1.109712,-0.059617,0.373872,0.002669,0.002476,812.000000,0.645593,0.978313,0.725000,1.000000,106.568540,0.881851,36.889703,28.172003,34.434820,2
0.003033,0.000240,0.002573,0.000099,0.002709,0.000268,0.008207,0.004399,0.002294,0.000654,0.004081,0.003781,0.046888,1.877953,0.563233,1.989596,0.555622,8.618110,6.676995,2.339693,3.305950,0.772971,1.231507,-0.135271,0.623165,0.011441,0.012140,583.000000,0.559249,0.966832,0.752258,1.000000,89.840620,0.887806,30.044369,24.906780,6.543291,1
0.002654,0.000059,0.002591,0.000066,0.002611,0.000071,0.006731,0.001909,0.002608,0.000615,0.004064,0.002399,0.053382,2.790698,0.032654,1.457172,0.490991,8.720930,2.975276,1.948997,3.146433,1.085981,1.397796,-0.020427,0.251302,0.005517,0.005366,703.000000,0.524111,0.944892,0.666983,1.000000,101.982760,0.832983,32.702288,27.850903,64.453527,1
0.002745,0.000082,0.002572,0.000092,0.002639,0.000126,0.006996,0.002675,0.002400,0.000726,0.004355,0.003032,0.041523,3.232484,0.200946,1.929825,0.463696,9.621019,4.846819,2.193920,3.424689,1.224036,1.454334,-0.044101,0.381026,0.004053,0.005248,376.000000,0.596748,0.961637,0.746032,1.000000,71.355339,0.902519,24.583376,19.726412,-18.446419,1
0.002714,0.000069,0.002539,0.000081,0.002586,0.000113,0.006333,0.002702,0.002112,0.000483,0.003378,0.002544,0.036818,3.627717,0.194553,2.233223,0.450739,8.942935,5.379896,2.226056,3.543120,1.385862,1.508720,-0.047745,0.399355,0.003569,0.000875,437.000000,0.642334,0.973274,0.760000,1.000000,76.769553,0.907971,27.015189,20.705123,-32.346202,1
0.002550,0.000057,0.002529,0.000058,0.002535,0.000059,0.004211,0.000535,0.002256,0.000422,0.002794,0.001016,0.053535,3.071795,0.048772,1.575005,0.483102,9.403419,3.385971,2.020021,3.265244,1.243521,1.425753,-0.019448,0.250038,0.002435,0.002094,648.000000,0.851543,0.971514,0.771429,1.000000,100.426410,0.791558,39.727836,20.828726,-1.611020,2
0.003012,0.000253,0.003429,0.000389,0.003319,0.000398,0.005578,0.000825,0.002800,0.000883,0.003527,0.001545,0.655379,0.330396,0.341739,0.353704,0.915097,2.286344,0.600827,0.651113,0.754673,0.294514,0.484986,-0.114641,0.303280,0.006257,0.018644,282.000000,0.680175,0.898089,0.652778,1.000000,68.526912,0.733083,22.729530,16.661881,11.214903,1
0.003257,0.000331,0.003607,0.000673,0.003468,0.000603,0.004865,0.000832,0.002256,0.000436,0.003172,0.001421,0.097197,1.730126,0.543944,1.378849,0.629384,5.324268,5.411587,2.090402,2.826111,0.920878,1.227727,-0.119915,0.563542,0.016369,0.005998,1073.000000,0.658013,0.964928,0.743590,1.000000,123.982760,0.863196,42.924125,32.322166,52.358491,1
0.004085,0.000821,0.005431,0.001589,0.004946,0.001534,0.005242,0.000871,0.002353,0.000508,0.003327,0.001557,0.101842,1.549745,0.595341,1.053297,0.660297,4.554847,5.053114,2.037389,2.653134,0.889589,1.161910,-0.161904,0.632316,0.032498,0.009991,901.000000,0.666619,0.980413,0.796640,1.000000,111.497470,0.894642,39.272694,29.273816,-83.746977,1
0.002653,0.000069,0.002653,0.000090,0.002651,0.000083,0.006205,0.001286,0.002776,0.000505,0.004072,0.001937,0.057522,2.741176,0.085321,1.509669,0.510719,9.979412,3.246635,2.003175,3.192299,1.149126,1.403611,-0.017757,0.236133,0.002308,0.001874,773.000000,0.674243,0.966250,0.733397,1.000000,104.911690,0.865967,36.721944,27.119513,29.642320,2
0.002742,0.000146,0.002681,0.000225,0.002710,0.000199,0.007627,0.003739,0.003143,0.000685,0.005313,0.003580,0.077054,1.789272,0.495085,1.922579,0.590016,6.885058,5.266482,2.111828,2.979681,0.834721,1.228266,-0.125369,0.577534,0.004966,0.004979,335.000000,0.726998,0.968208,0.788235,1.000000,68.284271,0.876971,25.140064,17.262164,88.346172,1
0.002475,0.000061,0.002479,0.000104,0.002477,0.000092,0.006480,0.001493,0.004128,0.002769,0.005040,0.002714,0.079367,2.161049,0.055750,1.171513,0.555360,8.779026,2.415590,1.851793,2.914325,0.965016,1.307744,-0.025232,0.268869,0.004957,0.006539,618.000000,0.466888,0.902190,0.689732,1.000000,103.012190,0.717844,30.780459,27.219667,-27.904059,1
0.003411,0.000735,0.003765,0.000806,0.003635,0.000788,0.004709,0.000668,0.002544,0.000584,0.003187,0.001202,0.151224,0.949881,0.739353,2.023297,0.713744,3.971360,6.056459,1.854132,2.376642,0.546853,1.019606,-0.234257,0.688697,0.024360,0.010953,492.000000,0.414219,0.970414,0.787200,1.000000,81.941125,0.898742,26.317398,23.953493,-25.229468,1
0.002616,0.000057,0.002672,0.000143,0.002650,0.000122,0.005104,0.000828,0.002839,0.000360,0.003797,0.001310,0.045266,3.730878,0.063457,1.956857,0.451771,8.133145,4.228732,2.133795,3.424109,1.451035,1.529063,-0.018719,0.250709,0.001293,0.004105,793.000000,0.592929,0.982652,0.781281,1.000000,102.911690,0.922899,35.453991,28.549499,-11.762932,2
0.002667,0.000060,0.002674,0.000081,0.002672,0.000075,0.005233,0.000802,0.002890,0.000429,0.003794,0.001329,0.051201,2.990371,0.009252,1.504962,0.475749,8.646492,3.045596,1.970815,3.181260,1.143464,1.420846,-0.016879,0.229606,0.003420,0.003864,838.000000,0.653309,0.976690,0.754955,1.000000,107.740120,0.890583,37.615045,28.478029,-70.584995,2
0.002546,0.000058,0.002524,0.000061,0.002530,0.000061,0.004176,0.000500,0.002452,0.000396,0.002945,0.000920,0.047456,3.289417,0.008367,1.643717,0.450306,9.228942,3.342834,2.016407,3.294515,1.189108,1.448096,-0.022279,0.267735,0.005363,0.001668,552.000000,0.569941,0.975265,0.707692,1.000000,87.497475,0.885701,29.410862,24.166473,-60.823189,2
0.003149,0.000340,0.003310,0.000580,0.003238,0.000518,0.005258,0.001141,0.002306,0.000464,0.003274,0.001622,0.068638,2.140992,0.545941,1.524036,0.585518,5.428198,6.503330,2.210992,3.055630,1.066549,1.309609,-0.129222,0.601630,0.002759,0.005615,868.000000,0.393333,0.979684,0.773619,1.000000,109.497470,0.893357,34.865993,32.055651,69.514190,1
0.008408,0.001822,0.009639,0.002963,0.009301,0.002798,0.004990,0.000781,0.002313,0.000513,0.002951,0.001327,0.057057,2.132211,0.363409,1.400836,0.535082,5.728365,4.500734,2.108754,3.061131,0.861172,1.282395,-0.092168,0.514251,0.149525,0.090077,500.000000,0.633733,0.959693,0.744048,1.000000,84.426407,0.860985,28.797255,22.276160,-65.101481,1
0.002788,0.000066,0.002681,0.000079,0.002721,0.000093,0.007163,0.003233,0.002820,0.000666,0.004695,0.003168,0.038020,4.130435,0.014659,2.076017,0.418963,9.989967,4.250736,2.128717,3.482482,1.499312,1.554645,-0.034335,0.338914,0.007238,0.004448,379.000000,0.730911,0.949875,0.779835,1.000000,73.941125,0.848025,26.740694,18.249787,-89.982475,1
0.002787,0.000070,0.002640,0.000087,0.002683,0.000108,0.007699,0.003529,0.002477,0.000717,0.004186,0.003345,0.057624,3.160784,0.123630,1.747943,0.466230,9.011765,4.050842,2.068041,3.208909,1.189788,1.447724,-0.065153,0.443886,0.006213,0.000857,324.000000,0.727946,0.981818,0.880435,1.000000,66.384776,0.896667,24.691605,16.929406,80.743129,1
0.003315,0.000472,0.002656,0.000109,0.002888,0.000441,0.010249,0.005564,0.002403,0.001093,0.005152,0.005193,0.032925,2.089583,0.700405,3.629996,0.514620,8.022917,11.772391,2.562312,3.556928,0.752669,1.239797,-0.190273,0.728092,0.033106,0.014302,575.000000,0.595074,0.938010,0.665509,1.000000,94.669048,0.789469,30.634822,24.620319,63.948419,1
0.002654,0.000053,0.002665,0.000136,0.002661,0.000119,0.004451,0.000557,0.002599,0.000574,0.003145,0.001056,0.060174,3.208333,0.027723,1.574983,0.478775,9.291667,3.389931,1.990929,3.136479,1.271597,1.456948,-0.055268,0.407079,0.001620,0.002712,306.000000,0.711883,0.938650,0.772727,1.000000,67.213203,0.826408,24.000813,16.855724,-63.740213,2
0.002667,0.000058,0.002671,0.000065,0.002669,0.000063,0.003808,0.000429,0.002450,0.000266,0.002889,0.000735,0.047930,3.167310,0.045274,1.706975,0.481258,7.846847,3.457883,2.031532,3.301621,1.281549,1.460860,-0.017874,0.241559,0.003522,0.002213,879.000000,0.667365,0.974501,0.718137,1.000000,110.811180,0.883544,38.955317,29.011218,-39.633869,2
0.004717,0.000977,0.004436,0.001345,0.004472,0.001245,0.003611,0.000585,0.002246,0.000216,0.002650,0.000743,0.094370,0.928803,0.839756,2.839740,0.679288,5.016181,8.666405,2.213426,2.694947,0.453640,0.981096,-0.322442,0.817130,0.025724,0.017731,709.000000,0.642901,0.969904,0.714718,1.000000,100.325900,0.867791,34.475916,26.406799,-36.124602,1
0.004460,0.000842,0.004051,0.001032,0.004128,0.000972,0.003561,0.000498,0.002267,0.000235,0.002667,0.000708,0.073250,1.498339,0.800602,2.192473,0.639887,5.870432,9.541352,2.354541,2.971367,0.780632,1.177354,-0.291138,0.813073,0.010277,0.038458,707.000000,0.771751,0.971154,0.721429,1.000000,101.497470,0.845674,37.774703,24.021869,64.770358,1
0.002602,0.000073,0.002703,0.000178,0.002666,0.000157,0.004412,0.000906,0.002646,0.000266,0.003351,0.001083,0.067555,1.920261,0.243582,1.309742,0.559773,7.292810,3.150863,1.980947,2.997377,0.818448,1.249641,-0.036789,0.328111,0.001305,0.001629,870.000000,0.549538,0.963455,0.801843,1.000000,111.597980,0.862319,36.579000,30.560609,-89.208909,2
0.002622,0.000058,0.002614,0.000064,0.002617,0.000062,0.006440,0.001503,0.002858,0.000533,0.004487,0.002153,0.049919,3.044006,0.066798,1.611487,0.476754,8.549317,3.464563,2.031666,3.284697,1.187135,1.425636,-0.018760,0.245887,0.003651,0.002390,770.000000,0.731650,0.949445,0.693694,1.000000,106.568540,0.836238,38.227819,26.059150,71.088773,2
0.002511,0.000056,0.002500,0.000056,0.002504,0.000057,0.004376,0.000478,0.002407,0.000462,0.002953,0.001027,0.040945,3.818737,0.007055,1.977551,0.436574,8.885947,3.872939,2.082411,3.428467,1.416553,1.516863,-0.024620,0.287407,0.002855,0.001738,569.000000,0.502203,0.969336,0.784828,1.000000,88.426407,0.894109,29.232910,25.279158,4.714433,2
0.002501,0.000054,0.002484,0.000056,0.002489,0.000056,0.004485,0.000606,0.002450,0.000477,0.003069,0.001111,0.047938,3.686354,0.014292,1.886304,0.457651,8.631365,3.792825,2.064194,3.365026,1.475894,1.521955,-0.037978,0.350048,0.005125,0.003095,563.000000,0.839034,0.944631,0.670238,1.000000,94.083261,0.782546,36.718617,19.977827,-21.875767,2
0.002561,0.000057,0.002551,0.000058,0.002553,0.000058,0.005263,0.000837,0.002756,0.000791,0.003580,0.001471,0.041701,4.407625,-0.070177,2.058840,0.412393,9.246334,3.827882,2.069175,3.438889,1.642865,1.573318,-0.047130,0.391257,0.003921,0.004544,422.000000,0.731496,0.907527,0.710438,1.000000,88.526912,0.661630,28.679706,19.555132,-68.934767,2
0.003830,0.000456,0.004032,0.000674,0.003950,0.000607,0.004214,0.000447,0.002507,0.000471,0.003136,0.000977,0.067032,1.584056,0.615014,1.823674,0.621487,5.899480,6.274125,2.228920,3.022894,0.796668,1.175385,-0.188616,0.687780,0.017377,0.003872,656.000000,0.676246,0.946609,0.764569,1.000000,97.840620,0.843806,33.983478,25.034818,14.238917,1
0.007542,0.002311,0.010907,0.003933,0.009632,0.003839,0.004756,0.000621,0.002341,0.000471,0.003159,0.001296,0.197019,1.703235,0.323498,1.009648,0.715934,4.358650,3.267995,1.746850,2.327871,1.153843,1.183660,-0.136821,0.545951,0.046983,0.051438,825.000000,0.746444,0.968310,0.748639,1.000000,108.911690,0.858175,39.996342,26.615498,72.501918,1
0.003261,0.000465,0.004092,0.000636,0.003757,0.000707,0.005498,0.001019,0.002549,0.000454,0.003681,0.001651,0.587634,0.322325,0.256861,0.164904,0.893686,2.348745,0.533595,0.764831,0.936198,0.270699,0.572635,-0.068129,0.263552,0.004078,0.011814,882.000000,0.789632,0.974586,0.807692,1.000000,113.840620,0.840403,42.867361,26.302604,89.770809,1
0.007542,0.002311,0.010907,0.003933,0.009632,0.003839,0.004756,0.000621,0.002341,0.000471,0.003159,0.001296,0.197019,1.703235,0.323498,1.009648,0.715934,4.358650,3.267995,1.746850,2.327871,1.153843,1.183660,-0.136821,0.545951,0.046983,0.051438,825.000000,0.746444,0.968310,0.748639,1.000000,108.911690,0.858175,39.996342,26.615498,72.501918,1
0.004347,0.000774,0.004251,0.001360,0.004221,0.001182,0.005781,0.001411,0.002380,0.000440,0.003510,0.001877,0.317956,0.619792,0.413447,0.361272,0.814615,2.890625,1.409912,1.289328,1.624619,0.452630,0.825246,-0.121637,0.451877,0.009796,0.008144,869.000000,0.598219,0.953897,0.804630,1.000000,114.325900,0.821062,37.548026,30.088466,0.630618,1
0.003723,0.000660,0.004563,0.001672,0.004303,0.001522,0.004445,0.000562,0.002288,0.000504,0.002897,0.001137,0.116182,1.132959,0.582298,1.172986,0.697621,4.264045,4.201816,1.928367,2.514350,0.660624,1.035472,-0.179958,0.633889,0.007040,0.010717,614.000000,0.772093,0.941718,0.767500,1.000000,98.426407,0.780503,35.552006,22.593625,-18.407900,1
0.005199,0.000963,0.005914,0.002348,0.005706,0.002081,0.004482,0.000499,0.002438,0.000543,0.003051,0.001109,0.071373,1.780347,0.434003,1.609862,0.597299,5.533719,4.352909,2.101248,2.954571,0.859634,1.233458,-0.098317,0.518210,0.059951,0.124353,594.000000,0.784127,0.970588,0.742500,1.000000,93.012193,0.844555,35.001021,21.721660,-28.351639,1
0.006236,0.002080,0.010474,0.004852,0.008842,0.004619,0.005054,0.000611,0.002639,0.000709,0.003512,0.001382,0.245332,1.123288,0.497261,1.260037,0.745681,3.294521,3.187230,1.566208,1.977030,0.759992,1.036118,-0.171909,0.575244,0.086055,0.066399,689.000000,0.743114,0.951657,0.703061,1.000000,102.325900,0.810981,36.601115,24.492161,-70.579539,1
0.007787,0.002590,0.008531,0.003075,0.008195,0.002933,0.005531,0.002266,0.002430,0.000501,0.003604,0.002156,0.082841,1.249110,0.744703,2.563640,0.671904,5.529063,8.495893,2.250665,2.932913,0.681706,1.120805,-0.280148,0.786672,0.036812,0.075910,987.000000,0.877417,0.869604,0.623106,1.000000,136.568540,0.655373,53.062293,25.455476,70.924878,1
